"","network_name","network","seeding_strategy","seed_selection_strategy","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"4935","ml_arxiv_pp_0.05_087_.mpx","arxiv","ss","neighborhood",0.05,87,0.1,1406,3433,6,0
"4936","ml_arxiv_pp_0.05_087_.mpx","arxiv","ss","neighborhood",0.05,87,0.2,2813,4586,5,0
"4937","ml_arxiv_pp_0.05_088_.mpx","arxiv","ss","neighborhood",0.05,88,0.02,281,2279,11,0
"4938","ml_arxiv_pp_0.05_088_.mpx","arxiv","ss","neighborhood",0.05,88,0.05,703,2788,7,0
"4939","ml_arxiv_pp_0.05_088_.mpx","arxiv","ss","neighborhood",0.05,88,0.1,1406,3491,10,0
"4940","ml_arxiv_pp_0.05_088_.mpx","arxiv","ss","neighborhood",0.05,88,0.2,2813,4663,5,0
"4941","ml_arxiv_pp_0.05_089_.mpx","arxiv","ss","neighborhood",0.05,89,0.02,281,2296,11,0
"4942","ml_arxiv_pp_0.05_089_.mpx","arxiv","ss","neighborhood",0.05,89,0.05,703,2754,6,0
"4943","ml_arxiv_pp_0.05_089_.mpx","arxiv","ss","neighborhood",0.05,89,0.1,1406,3455,8,0
"4944","ml_arxiv_pp_0.05_089_.mpx","arxiv","ss","neighborhood",0.05,89,0.2,2813,4676,6,0
"4945","ml_arxiv_pp_0.05_090_.mpx","arxiv","ss","neighborhood",0.05,90,0.02,281,2383,14,0
"4946","ml_arxiv_pp_0.05_090_.mpx","arxiv","ss","neighborhood",0.05,90,0.05,703,2812,8,0
"4947","ml_arxiv_pp_0.05_090_.mpx","arxiv","ss","neighborhood",0.05,90,0.1,1406,3503,7,0
"4948","ml_arxiv_pp_0.05_090_.mpx","arxiv","ss","neighborhood",0.05,90,0.2,2813,4635,6,0
"4949","ml_arxiv_pp_0.05_091_.mpx","arxiv","ss","neighborhood",0.05,91,0.02,281,2329,10,0
"4950","ml_arxiv_pp_0.05_091_.mpx","arxiv","ss","neighborhood",0.05,91,0.05,703,2838,8,0
"4951","ml_arxiv_pp_0.05_091_.mpx","arxiv","ss","neighborhood",0.05,91,0.1,1406,3502,7,0
"4952","ml_arxiv_pp_0.05_091_.mpx","arxiv","ss","neighborhood",0.05,91,0.2,2813,4661,6,0
"4953","ml_arxiv_pp_0.05_092_.mpx","arxiv","ss","neighborhood",0.05,92,0.02,281,2489,10,0
"4954","ml_arxiv_pp_0.05_092_.mpx","arxiv","ss","neighborhood",0.05,92,0.05,703,2905,8,0
"4955","ml_arxiv_pp_0.05_092_.mpx","arxiv","ss","neighborhood",0.05,92,0.1,1406,3548,6,0
"4956","ml_arxiv_pp_0.05_092_.mpx","arxiv","ss","neighborhood",0.05,92,0.2,2813,4678,5,0
"4957","ml_arxiv_pp_0.05_093_.mpx","arxiv","ss","neighborhood",0.05,93,0.02,281,2334,9,0
"4958","ml_arxiv_pp_0.05_093_.mpx","arxiv","ss","neighborhood",0.05,93,0.05,703,2797,9,0
"4959","ml_arxiv_pp_0.05_093_.mpx","arxiv","ss","neighborhood",0.05,93,0.1,1406,3427,6,0
"4960","ml_arxiv_pp_0.05_093_.mpx","arxiv","ss","neighborhood",0.05,93,0.2,2813,4595,5,0
"4961","ml_arxiv_pp_0.05_094_.mpx","arxiv","ss","neighborhood",0.05,94,0.02,281,2313,9,0
"4962","ml_arxiv_pp_0.05_094_.mpx","arxiv","ss","neighborhood",0.05,94,0.05,703,2770,10,0
"4963","ml_arxiv_pp_0.05_094_.mpx","arxiv","ss","neighborhood",0.05,94,0.1,1406,3427,6,0
"4964","ml_arxiv_pp_0.05_094_.mpx","arxiv","ss","neighborhood",0.05,94,0.2,2813,4545,6,0
"4965","ml_arxiv_pp_0.05_095_.mpx","arxiv","ss","neighborhood",0.05,95,0.02,281,2261,11,0
"4966","ml_arxiv_pp_0.05_095_.mpx","arxiv","ss","neighborhood",0.05,95,0.05,703,2720,9,0
"4967","ml_arxiv_pp_0.05_095_.mpx","arxiv","ss","neighborhood",0.05,95,0.1,1406,3357,5,0
"4968","ml_arxiv_pp_0.05_095_.mpx","arxiv","ss","neighborhood",0.05,95,0.2,2813,4583,5,0
"4969","ml_arxiv_pp_0.05_096_.mpx","arxiv","ss","neighborhood",0.05,96,0.02,281,2242,12,0
"4970","ml_arxiv_pp_0.05_096_.mpx","arxiv","ss","neighborhood",0.05,96,0.05,703,2735,12,0
"4971","ml_arxiv_pp_0.05_096_.mpx","arxiv","ss","neighborhood",0.05,96,0.1,1406,3424,6,0
"4972","ml_arxiv_pp_0.05_096_.mpx","arxiv","ss","neighborhood",0.05,96,0.2,2813,4643,5,0
"4973","ml_arxiv_pp_0.05_097_.mpx","arxiv","ss","neighborhood",0.05,97,0.02,281,2279,13,0
"4974","ml_arxiv_pp_0.05_097_.mpx","arxiv","ss","neighborhood",0.05,97,0.05,703,2705,7,0
"4975","ml_arxiv_pp_0.05_097_.mpx","arxiv","ss","neighborhood",0.05,97,0.1,1406,3374,8,0
"4976","ml_arxiv_pp_0.05_097_.mpx","arxiv","ss","neighborhood",0.05,97,0.2,2813,4572,5,0
"4977","ml_arxiv_pp_0.05_098_.mpx","arxiv","ss","neighborhood",0.05,98,0.02,281,2267,9,0
"4978","ml_arxiv_pp_0.05_098_.mpx","arxiv","ss","neighborhood",0.05,98,0.05,703,2720,7,0
"4979","ml_arxiv_pp_0.05_098_.mpx","arxiv","ss","neighborhood",0.05,98,0.1,1406,3393,6,0
"4980","ml_arxiv_pp_0.05_098_.mpx","arxiv","ss","neighborhood",0.05,98,0.2,2813,4579,5,0
"4981","ml_arxiv_pp_0.05_099_.mpx","arxiv","ss","neighborhood",0.05,99,0.02,281,2264,11,0
"4982","ml_arxiv_pp_0.05_099_.mpx","arxiv","ss","neighborhood",0.05,99,0.05,703,2660,7,0
"4983","ml_arxiv_pp_0.05_099_.mpx","arxiv","ss","neighborhood",0.05,99,0.1,1406,3411,7,0
"4984","ml_arxiv_pp_0.05_099_.mpx","arxiv","ss","neighborhood",0.05,99,0.2,2813,4630,5,0
"4985","ml_arxiv_pp_0.05_100_.mpx","arxiv","ss","neighborhood",0.05,100,0.02,281,2336,9,0
"4986","ml_arxiv_pp_0.05_100_.mpx","arxiv","ss","neighborhood",0.05,100,0.05,703,2830,8,0
"4987","ml_arxiv_pp_0.05_100_.mpx","arxiv","ss","neighborhood",0.05,100,0.1,1406,3456,7,0
"4988","ml_arxiv_pp_0.05_100_.mpx","arxiv","ss","neighborhood",0.05,100,0.2,2813,4619,5,0
"4989","ml_arxiv_pp_0.1_001_.mpx","arxiv","ss","neighborhood",0.1,1,0.02,281,4265,11,0
"4990","ml_arxiv_pp_0.1_001_.mpx","arxiv","ss","neighborhood",0.1,1,0.05,703,4588,9,0
"4991","ml_arxiv_pp_0.1_001_.mpx","arxiv","ss","neighborhood",0.1,1,0.1,1406,5097,7,0
"4992","ml_arxiv_pp_0.1_001_.mpx","arxiv","ss","neighborhood",0.1,1,0.2,2813,6028,7,0
"4993","ml_arxiv_pp_0.1_002_.mpx","arxiv","ss","neighborhood",0.1,2,0.02,281,4109,13,0
"4994","ml_arxiv_pp_0.1_002_.mpx","arxiv","ss","neighborhood",0.1,2,0.05,703,4575,10,0
"4995","ml_arxiv_pp_0.1_002_.mpx","arxiv","ss","neighborhood",0.1,2,0.1,1406,5114,8,0
"4996","ml_arxiv_pp_0.1_002_.mpx","arxiv","ss","neighborhood",0.1,2,0.2,2813,6078,5,0
"4997","ml_arxiv_pp_0.1_003_.mpx","arxiv","ss","neighborhood",0.1,3,0.02,281,4162,14,0
"4998","ml_arxiv_pp_0.1_003_.mpx","arxiv","ss","neighborhood",0.1,3,0.05,703,4522,10,0
"4999","ml_arxiv_pp_0.1_003_.mpx","arxiv","ss","neighborhood",0.1,3,0.1,1406,5044,9,0
"5000","ml_arxiv_pp_0.1_003_.mpx","arxiv","ss","neighborhood",0.1,3,0.2,2813,6009,6,0
"5001","ml_arxiv_pp_0.1_004_.mpx","arxiv","ss","neighborhood",0.1,4,0.02,281,4161,11,0
"5002","ml_arxiv_pp_0.1_004_.mpx","arxiv","ss","neighborhood",0.1,4,0.05,703,4485,9,0
"5003","ml_arxiv_pp_0.1_004_.mpx","arxiv","ss","neighborhood",0.1,4,0.1,1406,5083,7,0
"5004","ml_arxiv_pp_0.1_004_.mpx","arxiv","ss","neighborhood",0.1,4,0.2,2813,6054,5,0
"5005","ml_arxiv_pp_0.1_005_.mpx","arxiv","ss","neighborhood",0.1,5,0.02,281,4270,14,0
"5006","ml_arxiv_pp_0.1_005_.mpx","arxiv","ss","neighborhood",0.1,5,0.05,703,4580,12,0
"5007","ml_arxiv_pp_0.1_005_.mpx","arxiv","ss","neighborhood",0.1,5,0.1,1406,5105,8,0
"5008","ml_arxiv_pp_0.1_005_.mpx","arxiv","ss","neighborhood",0.1,5,0.2,2813,6014,6,0
"5009","ml_arxiv_pp_0.1_006_.mpx","arxiv","ss","neighborhood",0.1,6,0.02,281,4273,11,0
"5010","ml_arxiv_pp_0.1_006_.mpx","arxiv","ss","neighborhood",0.1,6,0.05,703,4691,11,0
"5011","ml_arxiv_pp_0.1_006_.mpx","arxiv","ss","neighborhood",0.1,6,0.1,1406,5201,8,0
"5012","ml_arxiv_pp_0.1_006_.mpx","arxiv","ss","neighborhood",0.1,6,0.2,2813,6087,6,0
"5013","ml_arxiv_pp_0.1_007_.mpx","arxiv","ss","neighborhood",0.1,7,0.02,281,4206,11,0
"5014","ml_arxiv_pp_0.1_007_.mpx","arxiv","ss","neighborhood",0.1,7,0.05,703,4567,8,0
"5015","ml_arxiv_pp_0.1_007_.mpx","arxiv","ss","neighborhood",0.1,7,0.1,1406,5056,7,0
"5016","ml_arxiv_pp_0.1_007_.mpx","arxiv","ss","neighborhood",0.1,7,0.2,2813,6006,6,0
"5017","ml_arxiv_pp_0.1_008_.mpx","arxiv","ss","neighborhood",0.1,8,0.02,281,4060,13,0
"5018","ml_arxiv_pp_0.1_008_.mpx","arxiv","ss","neighborhood",0.1,8,0.05,703,4494,8,0
"5019","ml_arxiv_pp_0.1_008_.mpx","arxiv","ss","neighborhood",0.1,8,0.1,1406,5054,7,0
"5020","ml_arxiv_pp_0.1_008_.mpx","arxiv","ss","neighborhood",0.1,8,0.2,2813,5995,6,0
"5021","ml_arxiv_pp_0.1_009_.mpx","arxiv","ss","neighborhood",0.1,9,0.02,281,4330,14,0
"5022","ml_arxiv_pp_0.1_009_.mpx","arxiv","ss","neighborhood",0.1,9,0.05,703,4673,10,0
"5023","ml_arxiv_pp_0.1_009_.mpx","arxiv","ss","neighborhood",0.1,9,0.1,1406,5173,8,0
"5024","ml_arxiv_pp_0.1_009_.mpx","arxiv","ss","neighborhood",0.1,9,0.2,2813,6133,6,0
"5025","ml_arxiv_pp_0.1_010_.mpx","arxiv","ss","neighborhood",0.1,10,0.02,281,4334,11,0
"5026","ml_arxiv_pp_0.1_010_.mpx","arxiv","ss","neighborhood",0.1,10,0.05,703,4633,10,0
"5027","ml_arxiv_pp_0.1_010_.mpx","arxiv","ss","neighborhood",0.1,10,0.1,1406,5124,9,0
"5028","ml_arxiv_pp_0.1_010_.mpx","arxiv","ss","neighborhood",0.1,10,0.2,2813,6035,6,0
"5029","ml_arxiv_pp_0.1_011_.mpx","arxiv","ss","neighborhood",0.1,11,0.02,281,4200,13,0
"5030","ml_arxiv_pp_0.1_011_.mpx","arxiv","ss","neighborhood",0.1,11,0.05,703,4569,12,0
"5031","ml_arxiv_pp_0.1_011_.mpx","arxiv","ss","neighborhood",0.1,11,0.1,1406,5105,8,0
"5032","ml_arxiv_pp_0.1_011_.mpx","arxiv","ss","neighborhood",0.1,11,0.2,2813,5993,6,0
"5033","ml_arxiv_pp_0.1_012_.mpx","arxiv","ss","neighborhood",0.1,12,0.02,281,4174,12,0
"5034","ml_arxiv_pp_0.1_012_.mpx","arxiv","ss","neighborhood",0.1,12,0.05,703,4541,9,0
"5035","ml_arxiv_pp_0.1_012_.mpx","arxiv","ss","neighborhood",0.1,12,0.1,1406,5062,9,0
"5036","ml_arxiv_pp_0.1_012_.mpx","arxiv","ss","neighborhood",0.1,12,0.2,2813,6070,6,0
"5037","ml_arxiv_pp_0.1_013_.mpx","arxiv","ss","neighborhood",0.1,13,0.02,281,4132,12,0
"5038","ml_arxiv_pp_0.1_013_.mpx","arxiv","ss","neighborhood",0.1,13,0.05,703,4582,10,0
"5039","ml_arxiv_pp_0.1_013_.mpx","arxiv","ss","neighborhood",0.1,13,0.1,1406,5095,8,0
"5040","ml_arxiv_pp_0.1_013_.mpx","arxiv","ss","neighborhood",0.1,13,0.2,2813,6043,7,0
"5041","ml_arxiv_pp_0.1_014_.mpx","arxiv","ss","neighborhood",0.1,14,0.02,281,4225,12,0
"5042","ml_arxiv_pp_0.1_014_.mpx","arxiv","ss","neighborhood",0.1,14,0.05,703,4540,11,0
"5043","ml_arxiv_pp_0.1_014_.mpx","arxiv","ss","neighborhood",0.1,14,0.1,1406,5154,11,0
"5044","ml_arxiv_pp_0.1_014_.mpx","arxiv","ss","neighborhood",0.1,14,0.2,2813,6084,6,0
"5045","ml_arxiv_pp_0.1_015_.mpx","arxiv","ss","neighborhood",0.1,15,0.02,281,4020,11,0
"5046","ml_arxiv_pp_0.1_015_.mpx","arxiv","ss","neighborhood",0.1,15,0.05,703,4442,9,0
"5047","ml_arxiv_pp_0.1_015_.mpx","arxiv","ss","neighborhood",0.1,15,0.1,1406,5068,6,0
"5048","ml_arxiv_pp_0.1_015_.mpx","arxiv","ss","neighborhood",0.1,15,0.2,2813,6002,6,0
"5049","ml_arxiv_pp_0.1_016_.mpx","arxiv","ss","neighborhood",0.1,16,0.02,281,4311,13,0
"5050","ml_arxiv_pp_0.1_016_.mpx","arxiv","ss","neighborhood",0.1,16,0.05,703,4654,9,0
"5051","ml_arxiv_pp_0.1_016_.mpx","arxiv","ss","neighborhood",0.1,16,0.1,1406,5098,7,0
"5052","ml_arxiv_pp_0.1_016_.mpx","arxiv","ss","neighborhood",0.1,16,0.2,2813,6022,5,0
"5053","ml_arxiv_pp_0.1_017_.mpx","arxiv","ss","neighborhood",0.1,17,0.02,281,4298,16,0
"5054","ml_arxiv_pp_0.1_017_.mpx","arxiv","ss","neighborhood",0.1,17,0.05,703,4656,11,0
"5055","ml_arxiv_pp_0.1_017_.mpx","arxiv","ss","neighborhood",0.1,17,0.1,1406,5145,7,0
"5056","ml_arxiv_pp_0.1_017_.mpx","arxiv","ss","neighborhood",0.1,17,0.2,2813,6024,6,0
"5057","ml_arxiv_pp_0.1_018_.mpx","arxiv","ss","neighborhood",0.1,18,0.02,281,4117,11,0
"5058","ml_arxiv_pp_0.1_018_.mpx","arxiv","ss","neighborhood",0.1,18,0.05,703,4543,9,0
"5059","ml_arxiv_pp_0.1_018_.mpx","arxiv","ss","neighborhood",0.1,18,0.1,1406,5059,8,0
"5060","ml_arxiv_pp_0.1_018_.mpx","arxiv","ss","neighborhood",0.1,18,0.2,2813,6049,7,0
"5061","ml_arxiv_pp_0.1_019_.mpx","arxiv","ss","neighborhood",0.1,19,0.02,281,4172,14,0
"5062","ml_arxiv_pp_0.1_019_.mpx","arxiv","ss","neighborhood",0.1,19,0.05,703,4458,11,0
"5063","ml_arxiv_pp_0.1_019_.mpx","arxiv","ss","neighborhood",0.1,19,0.1,1406,4991,10,0
"5064","ml_arxiv_pp_0.1_019_.mpx","arxiv","ss","neighborhood",0.1,19,0.2,2813,5969,6,0
"5065","ml_arxiv_pp_0.1_020_.mpx","arxiv","ss","neighborhood",0.1,20,0.02,281,4295,12,0
"5066","ml_arxiv_pp_0.1_020_.mpx","arxiv","ss","neighborhood",0.1,20,0.05,703,4605,10,0
"5067","ml_arxiv_pp_0.1_020_.mpx","arxiv","ss","neighborhood",0.1,20,0.1,1406,5106,9,0
"5068","ml_arxiv_pp_0.1_020_.mpx","arxiv","ss","neighborhood",0.1,20,0.2,2813,5964,6,0
"5069","ml_arxiv_pp_0.1_021_.mpx","arxiv","ss","neighborhood",0.1,21,0.02,281,4084,10,0
"5070","ml_arxiv_pp_0.1_021_.mpx","arxiv","ss","neighborhood",0.1,21,0.05,703,4546,10,0
"5071","ml_arxiv_pp_0.1_021_.mpx","arxiv","ss","neighborhood",0.1,21,0.1,1406,5072,7,0
"5072","ml_arxiv_pp_0.1_021_.mpx","arxiv","ss","neighborhood",0.1,21,0.2,2813,5970,6,0
"5073","ml_arxiv_pp_0.1_022_.mpx","arxiv","ss","neighborhood",0.1,22,0.02,281,4244,14,0
"5074","ml_arxiv_pp_0.1_022_.mpx","arxiv","ss","neighborhood",0.1,22,0.05,703,4586,8,0
"5075","ml_arxiv_pp_0.1_022_.mpx","arxiv","ss","neighborhood",0.1,22,0.1,1406,5156,8,0
"5076","ml_arxiv_pp_0.1_022_.mpx","arxiv","ss","neighborhood",0.1,22,0.2,2813,6047,5,0
"5077","ml_arxiv_pp_0.1_023_.mpx","arxiv","ss","neighborhood",0.1,23,0.02,281,4124,12,0
"5078","ml_arxiv_pp_0.1_023_.mpx","arxiv","ss","neighborhood",0.1,23,0.05,703,4507,10,0
"5079","ml_arxiv_pp_0.1_023_.mpx","arxiv","ss","neighborhood",0.1,23,0.1,1406,5056,7,0
"5080","ml_arxiv_pp_0.1_023_.mpx","arxiv","ss","neighborhood",0.1,23,0.2,2813,6036,5,0
"5081","ml_arxiv_pp_0.1_024_.mpx","arxiv","ss","neighborhood",0.1,24,0.02,281,4356,16,0
"5082","ml_arxiv_pp_0.1_024_.mpx","arxiv","ss","neighborhood",0.1,24,0.05,703,4629,10,0
"5083","ml_arxiv_pp_0.1_024_.mpx","arxiv","ss","neighborhood",0.1,24,0.1,1406,5190,9,0
"5084","ml_arxiv_pp_0.1_024_.mpx","arxiv","ss","neighborhood",0.1,24,0.2,2813,6053,6,0
"5085","ml_arxiv_pp_0.1_025_.mpx","arxiv","ss","neighborhood",0.1,25,0.02,281,4097,12,0
"5086","ml_arxiv_pp_0.1_025_.mpx","arxiv","ss","neighborhood",0.1,25,0.05,703,4479,10,0
"5087","ml_arxiv_pp_0.1_025_.mpx","arxiv","ss","neighborhood",0.1,25,0.1,1406,5008,7,0
"5088","ml_arxiv_pp_0.1_025_.mpx","arxiv","ss","neighborhood",0.1,25,0.2,2813,5984,6,0
"5089","ml_arxiv_pp_0.1_026_.mpx","arxiv","ss","neighborhood",0.1,26,0.02,281,4209,14,0
"5090","ml_arxiv_pp_0.1_026_.mpx","arxiv","ss","neighborhood",0.1,26,0.05,703,4580,10,0
"5091","ml_arxiv_pp_0.1_026_.mpx","arxiv","ss","neighborhood",0.1,26,0.1,1406,5129,10,0
"5092","ml_arxiv_pp_0.1_026_.mpx","arxiv","ss","neighborhood",0.1,26,0.2,2813,6093,5,0
"5093","ml_arxiv_pp_0.1_027_.mpx","arxiv","ss","neighborhood",0.1,27,0.02,281,4256,13,0
"5094","ml_arxiv_pp_0.1_027_.mpx","arxiv","ss","neighborhood",0.1,27,0.05,703,4572,9,0
"5095","ml_arxiv_pp_0.1_027_.mpx","arxiv","ss","neighborhood",0.1,27,0.1,1406,5045,7,0
"5096","ml_arxiv_pp_0.1_027_.mpx","arxiv","ss","neighborhood",0.1,27,0.2,2813,6066,6,0
"5097","ml_arxiv_pp_0.1_028_.mpx","arxiv","ss","neighborhood",0.1,28,0.02,281,4215,11,0
"5098","ml_arxiv_pp_0.1_028_.mpx","arxiv","ss","neighborhood",0.1,28,0.05,703,4579,9,0
"5099","ml_arxiv_pp_0.1_028_.mpx","arxiv","ss","neighborhood",0.1,28,0.1,1406,5061,8,0
"5100","ml_arxiv_pp_0.1_028_.mpx","arxiv","ss","neighborhood",0.1,28,0.2,2813,6033,8,0
"5101","ml_arxiv_pp_0.1_029_.mpx","arxiv","ss","neighborhood",0.1,29,0.02,281,4267,13,0
"5102","ml_arxiv_pp_0.1_029_.mpx","arxiv","ss","neighborhood",0.1,29,0.05,703,4615,10,0
"5103","ml_arxiv_pp_0.1_029_.mpx","arxiv","ss","neighborhood",0.1,29,0.1,1406,5138,9,0
"5104","ml_arxiv_pp_0.1_029_.mpx","arxiv","ss","neighborhood",0.1,29,0.2,2813,6050,7,0
"5105","ml_arxiv_pp_0.1_030_.mpx","arxiv","ss","neighborhood",0.1,30,0.02,281,4116,11,0
"5106","ml_arxiv_pp_0.1_030_.mpx","arxiv","ss","neighborhood",0.1,30,0.05,703,4515,11,0
"5107","ml_arxiv_pp_0.1_030_.mpx","arxiv","ss","neighborhood",0.1,30,0.1,1406,5097,7,0
"5108","ml_arxiv_pp_0.1_030_.mpx","arxiv","ss","neighborhood",0.1,30,0.2,2813,6097,6,0
"5109","ml_arxiv_pp_0.1_031_.mpx","arxiv","ss","neighborhood",0.1,31,0.02,281,4315,12,0
"5110","ml_arxiv_pp_0.1_031_.mpx","arxiv","ss","neighborhood",0.1,31,0.05,703,4632,9,0
"5111","ml_arxiv_pp_0.1_031_.mpx","arxiv","ss","neighborhood",0.1,31,0.1,1406,5145,8,0
"5112","ml_arxiv_pp_0.1_031_.mpx","arxiv","ss","neighborhood",0.1,31,0.2,2813,6058,6,0
"5113","ml_arxiv_pp_0.1_032_.mpx","arxiv","ss","neighborhood",0.1,32,0.02,281,4166,13,0
"5114","ml_arxiv_pp_0.1_032_.mpx","arxiv","ss","neighborhood",0.1,32,0.05,703,4534,10,0
"5115","ml_arxiv_pp_0.1_032_.mpx","arxiv","ss","neighborhood",0.1,32,0.1,1406,5088,8,0
"5116","ml_arxiv_pp_0.1_032_.mpx","arxiv","ss","neighborhood",0.1,32,0.2,2813,6044,6,0
"5117","ml_arxiv_pp_0.1_033_.mpx","arxiv","ss","neighborhood",0.1,33,0.02,281,4142,11,0
"5118","ml_arxiv_pp_0.1_033_.mpx","arxiv","ss","neighborhood",0.1,33,0.05,703,4482,9,0
"5119","ml_arxiv_pp_0.1_033_.mpx","arxiv","ss","neighborhood",0.1,33,0.1,1406,5042,9,0
"5120","ml_arxiv_pp_0.1_033_.mpx","arxiv","ss","neighborhood",0.1,33,0.2,2813,6021,6,0
"5121","ml_arxiv_pp_0.1_034_.mpx","arxiv","ss","neighborhood",0.1,34,0.02,281,4173,15,0
"5122","ml_arxiv_pp_0.1_034_.mpx","arxiv","ss","neighborhood",0.1,34,0.05,703,4528,15,0
"5123","ml_arxiv_pp_0.1_034_.mpx","arxiv","ss","neighborhood",0.1,34,0.1,1406,5107,8,0
"5124","ml_arxiv_pp_0.1_034_.mpx","arxiv","ss","neighborhood",0.1,34,0.2,2813,6001,5,0
"5125","ml_arxiv_pp_0.1_035_.mpx","arxiv","ss","neighborhood",0.1,35,0.02,281,4187,14,0
"5126","ml_arxiv_pp_0.1_035_.mpx","arxiv","ss","neighborhood",0.1,35,0.05,703,4540,9,0
"5127","ml_arxiv_pp_0.1_035_.mpx","arxiv","ss","neighborhood",0.1,35,0.1,1406,5100,7,0
"5128","ml_arxiv_pp_0.1_035_.mpx","arxiv","ss","neighborhood",0.1,35,0.2,2813,6050,5,0
"5129","ml_arxiv_pp_0.1_036_.mpx","arxiv","ss","neighborhood",0.1,36,0.02,281,4152,14,0
"5130","ml_arxiv_pp_0.1_036_.mpx","arxiv","ss","neighborhood",0.1,36,0.05,703,4522,10,0
"5131","ml_arxiv_pp_0.1_036_.mpx","arxiv","ss","neighborhood",0.1,36,0.1,1406,5062,8,0
"5132","ml_arxiv_pp_0.1_036_.mpx","arxiv","ss","neighborhood",0.1,36,0.2,2813,6008,5,0
"5133","ml_arxiv_pp_0.1_037_.mpx","arxiv","ss","neighborhood",0.1,37,0.02,281,4265,20,0
"5134","ml_arxiv_pp_0.1_037_.mpx","arxiv","ss","neighborhood",0.1,37,0.05,703,4551,10,0
"5135","ml_arxiv_pp_0.1_037_.mpx","arxiv","ss","neighborhood",0.1,37,0.1,1406,5119,8,0
"5136","ml_arxiv_pp_0.1_037_.mpx","arxiv","ss","neighborhood",0.1,37,0.2,2813,6088,6,0
"5137","ml_arxiv_pp_0.1_038_.mpx","arxiv","ss","neighborhood",0.1,38,0.02,281,4222,12,0
"5138","ml_arxiv_pp_0.1_038_.mpx","arxiv","ss","neighborhood",0.1,38,0.05,703,4610,10,0
"5139","ml_arxiv_pp_0.1_038_.mpx","arxiv","ss","neighborhood",0.1,38,0.1,1406,5104,8,0
"5140","ml_arxiv_pp_0.1_038_.mpx","arxiv","ss","neighborhood",0.1,38,0.2,2813,5996,5,0
"5141","ml_arxiv_pp_0.1_039_.mpx","arxiv","ss","neighborhood",0.1,39,0.02,281,4324,10,0
"5142","ml_arxiv_pp_0.1_039_.mpx","arxiv","ss","neighborhood",0.1,39,0.05,703,4634,9,0
"5143","ml_arxiv_pp_0.1_039_.mpx","arxiv","ss","neighborhood",0.1,39,0.1,1406,5176,7,0
"5144","ml_arxiv_pp_0.1_039_.mpx","arxiv","ss","neighborhood",0.1,39,0.2,2813,6110,6,0
"5145","ml_arxiv_pp_0.1_040_.mpx","arxiv","ss","neighborhood",0.1,40,0.02,281,4240,15,0
"5146","ml_arxiv_pp_0.1_040_.mpx","arxiv","ss","neighborhood",0.1,40,0.05,703,4664,10,0
"5147","ml_arxiv_pp_0.1_040_.mpx","arxiv","ss","neighborhood",0.1,40,0.1,1406,5201,8,0
"5148","ml_arxiv_pp_0.1_040_.mpx","arxiv","ss","neighborhood",0.1,40,0.2,2813,6151,8,0
"5149","ml_arxiv_pp_0.1_041_.mpx","arxiv","ss","neighborhood",0.1,41,0.02,281,4118,11,0
"5150","ml_arxiv_pp_0.1_041_.mpx","arxiv","ss","neighborhood",0.1,41,0.05,703,4478,10,0
"5151","ml_arxiv_pp_0.1_041_.mpx","arxiv","ss","neighborhood",0.1,41,0.1,1406,5073,8,0
"5152","ml_arxiv_pp_0.1_041_.mpx","arxiv","ss","neighborhood",0.1,41,0.2,2813,5998,6,0
"5153","ml_arxiv_pp_0.1_042_.mpx","arxiv","ss","neighborhood",0.1,42,0.02,281,4229,13,0
"5154","ml_arxiv_pp_0.1_042_.mpx","arxiv","ss","neighborhood",0.1,42,0.05,703,4550,10,0
"5155","ml_arxiv_pp_0.1_042_.mpx","arxiv","ss","neighborhood",0.1,42,0.1,1406,5074,10,0
"5156","ml_arxiv_pp_0.1_042_.mpx","arxiv","ss","neighborhood",0.1,42,0.2,2813,5966,5,0
"5157","ml_arxiv_pp_0.1_043_.mpx","arxiv","ss","neighborhood",0.1,43,0.02,281,4313,12,0
"5158","ml_arxiv_pp_0.1_043_.mpx","arxiv","ss","neighborhood",0.1,43,0.05,703,4657,10,0
"5159","ml_arxiv_pp_0.1_043_.mpx","arxiv","ss","neighborhood",0.1,43,0.1,1406,5178,8,0
"5160","ml_arxiv_pp_0.1_043_.mpx","arxiv","ss","neighborhood",0.1,43,0.2,2813,6043,5,0
"5161","ml_arxiv_pp_0.1_044_.mpx","arxiv","ss","neighborhood",0.1,44,0.02,281,4198,15,0
"5162","ml_arxiv_pp_0.1_044_.mpx","arxiv","ss","neighborhood",0.1,44,0.05,703,4570,11,0
"5163","ml_arxiv_pp_0.1_044_.mpx","arxiv","ss","neighborhood",0.1,44,0.1,1406,5056,8,0
"5164","ml_arxiv_pp_0.1_044_.mpx","arxiv","ss","neighborhood",0.1,44,0.2,2813,6018,5,0
"5165","ml_arxiv_pp_0.1_045_.mpx","arxiv","ss","neighborhood",0.1,45,0.02,281,3993,12,0
"5166","ml_arxiv_pp_0.1_045_.mpx","arxiv","ss","neighborhood",0.1,45,0.05,703,4423,11,0
"5167","ml_arxiv_pp_0.1_045_.mpx","arxiv","ss","neighborhood",0.1,45,0.1,1406,5026,10,0
"5168","ml_arxiv_pp_0.1_045_.mpx","arxiv","ss","neighborhood",0.1,45,0.2,2813,5967,6,0
